Cliente;Ativo Selecionado;Período;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Custo (Km/L);Custo (L/H);Deslocamentos
JANDAIA;TGF-3D93;01/09/2025 00:00:00 - 30/09/2025 23:59:59;79:43:13;68:19:45;11:23:28;440:29:02;2309,41;$ 0,00;$ 0,00;163
Cliente;Período;Ativo;Placa;Período;Status;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Origem;Destino;Custo (Km/L);Custo (L/H);Ponto de referência;Motorista
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;03/09/2025 12:14:25 - 03/09/2025 12:14:29;Desligado; - ; - ; - ;00:00:04; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;03/09/2025 12:14:29 - 03/09/2025 13:08:43;Ligado;00:54:14;00:45:03;00:09:11; - ;24.01;Jandaia -  GO -  Brasil;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;03/09/2025 13:08:43 - 03/09/2025 16:46:14;Desligado; - ; - ; - ;03:37:31; - ;Avenida Jasso Ferreira Caetano, 293, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;03/09/2025 16:46:14 - 03/09/2025 17:08:04;Ligado;00:21:50;00:09:50;00:12:00; - ;3.74;Avenida Jasso Ferreira Caetano -  1 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;03/09/2025 17:08:04 - 03/09/2025 17:11:31;Desligado; - ; - ; - ;00:03:27; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;03/09/2025 17:11:31 - 03/09/2025 17:17:26;Ligado;00:05:55;00:03:56;00:01:59; - ;1.43;Jandaia -  GO -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;03/09/2025 17:17:26 - 03/09/2025 17:21:39;Desligado; - ; - ; - ;00:04:13; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;03/09/2025 17:21:39 - 03/09/2025 18:32:42;Ligado;01:11:03;01:05:02;00:06:01; - ;37.72;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;03/09/2025 18:32:42 - 04/09/2025 05:29:30;Desligado; - ; - ; - ;10:56:48; - ;Avenida Jasso Ferreira Caetano, 293, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 05:29:30 - 04/09/2025 06:47:58;Ligado;01:18:28;01:12:26;00:06:02; - ;40.69;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
