Cliente;Ativo Selecionado;Período;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Custo (Km/L);Custo (L/H);Deslocamentos
JANDAIA;TFK-9J63;01/09/2025 00:00:00 - 30/09/2025 23:59:59;101:05:18;85:32:43;15:32:35;411:51:51;2822,98;$ 0,00;$ 0,00;195
Cliente;Período;Ativo;Placa;Período;Status;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Origem;Destino;Custo (Km/L);Custo (L/H);Ponto de referência;Motorista
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 13:24:26 - 09/09/2025 13:32:05;Ligado;00:07:39;00:05:39;00:02:00; - ;2.56;Rua Jose Faria Campos -  122 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 13:32:05 - 09/09/2025 16:00:44;Desligado; - ; - ; - ;02:28:39; - ;Avenida Afonso Pena, 2, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 16:00:44 - 09/09/2025 16:04:00;Ligado;00:03:16;00:03:00;00:00:16; - ;0.69;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Rua Manoel M. Borges -  119 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 16:04:00 - 09/09/2025 16:12:28;Desligado; - ; - ; - ;00:08:28; - ;Rua Manoel M. Borges, 119, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 16:12:28 - 09/09/2025 16:15:11;Ligado;00:02:43;00:01:43;00:01:00; - ;0.42;Avenida Juscelino Kubitschek de Oliveira -  10 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 16:15:11 - 09/09/2025 16:34:46;Desligado; - ; - ; - ;00:19:35; - ;Avenida Afonso Pena, 8, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 16:34:46 - 09/09/2025 16:50:27;Ligado;00:15:41;00:06:39;00:09:02; - ;1.33;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 16:50:27 - 09/09/2025 17:10:44;Desligado; - ; - ; - ;00:20:17; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 17:10:44 - 09/09/2025 17:16:38;Ligado;00:05:54;00:04:54;00:01:00; - ;1.44;Rua Dois -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 17:16:38 - 09/09/2025 17:20:50;Desligado; - ; - ; - ;00:04:12; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 17:20:50 - 09/09/2025 18:43:52;Ligado;01:23:02;01:16:00;00:07:02; - ;50.50;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 18:43:52 - 09/09/2025 18:49:53;Desligado; - ; - ; - ;00:06:01; - ;GO-320, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 18:49:53 - 09/09/2025 18:50:27;Ligado;00:00:34;00:00:00;00:00:34; - ;0.04;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 18:50:27 - 09/09/2025 20:07:58;Desligado; - ; - ; - ;01:17:31; - ;GO-320, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 20:07:58 - 09/09/2025 20:14:11;Ligado;00:06:13;00:04:00;00:02:13; - ;1.49;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 20:14:11 - 09/09/2025 20:14:21;Desligado; - ; - ; - ;00:00:10; - ;Avenida Afonso Pena, 2, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 20:14:21 - 09/09/2025 20:14:32;Ligado;00:00:11;00:00:00;00:00:11; - ;0.00;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 20:14:32 - 10/09/2025 04:42:33;Desligado; - ; - ; - ;08:28:01; - ;Avenida Afonso Pena, 2, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 04:42:33 - 10/09/2025 06:44:47;Ligado;02:02:14;01:44:06;00:18:08; - ;53.64;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Rua Manoel M. Borges -  311 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 06:44:47 - 10/09/2025 06:47:14;Desligado; - ; - ; - ;00:02:27; - ;Rua Manoel M. Borges, 311, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 06:47:14 - 10/09/2025 06:56:56;Ligado;00:09:42;00:05:00;00:04:42; - ;1.51;Rua Manoel M. Borges -  311 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 06:56:56 - 10/09/2025 10:34:03;Desligado; - ; - ; - ;03:37:07; - ;Avenida Afonso Pena, 8, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 10:34:03 - 10/09/2025 10:37:03;Ligado;00:03:00;00:01:51;00:01:09; - ;0.59;Rua Beraldo Caetano Gomes -  526 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Galdino A. de Sousa -  136 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 10:37:03 - 10/09/2025 10:45:20;Desligado; - ; - ; - ;00:08:17; - ;Avenida Galdino A. de Sousa, 136, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 10:45:20 - 10/09/2025 10:49:51;Ligado;00:04:31;00:03:00;00:01:31; - ;1.28;Avenida Galdino A. de Sousa -  136 -  Jandaia - GO -  75950-000 -  Brasil;Rua Pl -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 10:49:51 - 10/09/2025 11:00:36;Desligado; - ; - ; - ;00:10:45; - ;Rua Pl, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 11:00:36 - 10/09/2025 11:15:20;Ligado;00:14:44;00:11:44;00:03:00; - ;3.99;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 11:15:20 - 10/09/2025 11:20:39;Desligado; - ; - ; - ;00:05:19; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 11:20:39 - 10/09/2025 13:22:06;Ligado;02:01:27;01:48:27;00:13:00; - ;61.37;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 13:22:06 - 10/09/2025 13:22:55;Desligado; - ; - ; - ;00:00:49; - ;Avenida Afonso Pena, 8, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 13:22:55 - 10/09/2025 13:26:34;Ligado;00:03:39;00:00:00;00:03:39; - ;0.00;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 13:26:34 - 10/09/2025 16:46:20;Desligado; - ; - ; - ;03:19:46; - ;Avenida Afonso Pena, 8, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 16:46:20 - 10/09/2025 16:55:19;Ligado;00:08:59;00:05:46;00:03:13; - ;1.14;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 16:55:19 - 10/09/2025 17:12:22;Desligado; - ; - ; - ;00:17:03; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 17:12:22 - 10/09/2025 17:17:20;Ligado;00:04:58;00:03:58;00:01:00; - ;1.30;Rua da Republica -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 17:17:20 - 10/09/2025 17:20:59;Desligado; - ; - ; - ;00:03:39; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 17:20:59 - 10/09/2025 17:21:06;Ligado;00:00:07;00:00:00;00:00:07; - ;0.00;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 17:21:06 - 10/09/2025 17:21:08;Desligado; - ; - ; - ;00:00:02; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 17:21:08 - 10/09/2025 17:21:22;Ligado;00:00:14;00:00:00;00:00:14; - ;0.00;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 17:21:22 - 10/09/2025 17:21:23;Desligado; - ; - ; - ;00:00:01; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 17:21:23 - 10/09/2025 18:46:41;Ligado;01:25:18;01:19:00;00:06:18; - ;50.86;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;10/09/2025 18:46:41 - 11/09/2025 04:42:20;Desligado; - ; - ; - ;09:55:39; - ;Avenida Afonso Pena, 2, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 04:42:20 - 11/09/2025 06:57:01;Ligado;02:14:41;02:01:00;00:13:41; - ;56.82;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Rua Manoel M. Borges -  311 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 06:57:01 - 11/09/2025 06:59:34;Desligado; - ; - ; - ;00:02:33; - ;Rua Manoel M. Borges, 311, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 06:59:34 - 11/09/2025 07:01:26;Ligado;00:01:52;00:00:52;00:01:00; - ;0.35;Rua Manoel M. Borges -  311 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 07:01:26 - 11/09/2025 10:39:30;Desligado; - ; - ; - ;03:38:04; - ;Avenida Afonso Pena, 2, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 10:39:30 - 11/09/2025 10:47:05;Ligado;00:07:35;00:06:00;00:01:35; - ;1.96;Avenida Santos Dumont -  138 -  Jandaia - GO -  75950-000 -  Brasil;Rua Pl -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 10:47:05 - 11/09/2025 11:05:55;Desligado; - ; - ; - ;00:18:50; - ;Rua Pl, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 11:05:55 - 11/09/2025 11:19:43;Ligado;00:13:48;00:10:48;00:03:00; - ;3.79;Rua Ptb -  278 -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 11:19:43 - 11/09/2025 11:21:32;Desligado; - ; - ; - ;00:01:49; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 11:21:32 - 11/09/2025 13:12:38;Ligado;01:51:06;01:40:06;00:11:00; - ;56.09;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  122 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 13:12:38 - 11/09/2025 13:14:50;Desligado; - ; - ; - ;00:02:12; - ;Rua Jose Faria Campos, 122, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 13:14:50 - 11/09/2025 13:26:24;Ligado;00:11:34;00:09:00;00:02:34; - ;3.53;Rua Jose Faria Campos -  122 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 13:26:24 - 11/09/2025 16:40:15;Desligado; - ; - ; - ;03:13:51; - ;Avenida Afonso Pena, 8, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 16:40:15 - 11/09/2025 16:55:57;Ligado;00:15:42;00:04:30;00:11:12; - ;1.26;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 16:55:57 - 11/09/2025 17:10:33;Desligado; - ; - ; - ;00:14:36; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 17:10:33 - 11/09/2025 17:15:31;Ligado;00:04:58;00:03:58;00:01:00; - ;1.35;Rua Dois -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 17:15:31 - 11/09/2025 17:22:05;Desligado; - ; - ; - ;00:06:34; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 17:22:05 - 11/09/2025 18:56:35;Ligado;01:34:30;01:21:30;00:13:00; - ;54.23;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Governador dos Mutiroes -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 18:56:35 - 11/09/2025 19:00:26;Desligado; - ; - ; - ;00:03:51; - ;Avenida Governador dos Mutiroes, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 19:00:26 - 11/09/2025 19:06:13;Ligado;00:05:47;00:03:00;00:02:47; - ;0.93;Avenida Governador dos Mutiroes -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;11/09/2025 19:06:13 - 12/09/2025 04:41:26;Desligado; - ; - ; - ;09:35:13; - ;Avenida Afonso Pena, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;12/09/2025 04:41:26 - 12/09/2025 06:40:19;Ligado;01:58:53;01:42:44;00:16:09; - ;53.49;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Rua Manoel M. Borges -  311 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;12/09/2025 06:40:19 - 12/09/2025 06:43:31;Desligado; - ; - ; - ;00:03:12; - ;Rua Manoel M. Borges, 311, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;12/09/2025 06:43:31 - 12/09/2025 06:50:16;Ligado;00:06:45;00:05:45;00:01:00; - ;2.64;Rua Manoel M. Borges -  311 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;12/09/2025 06:50:16 - 12/09/2025 10:40:27;Desligado; - ; - ; - ;03:50:11; - ;Avenida Afonso Pena, 8, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;12/09/2025 10:40:27 - 12/09/2025 10:53:54;Ligado;00:13:27;00:12:00;00:01:27; - ;4.40;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Rua Pl -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;12/09/2025 10:53:54 - 12/09/2025 11:03:59;Desligado; - ; - ; - ;00:10:05; - ;Rua Pl, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;12/09/2025 11:03:59 - 12/09/2025 12:03:54;Ligado;00:59:55;00:48:00;00:11:55; - ;27.63;Rua Pl -  Jandaia - GO -  75950-000 -  Brasil;Palmeiras de Goias -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;12/09/2025 12:03:54 - 12/09/2025 12:04:51;Desligado; - ; - ; - ;00:00:57; - ;Palmeiras de Goias, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;12/09/2025 12:04:51 - 12/09/2025 13:03:47;Ligado;00:58:56;00:50:56;00:08:00; - ;28.27;Palmeiras de Goias -  GO -  Brasil;Rua Jose Faria Campos -  122 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;12/09/2025 13:03:47 - 12/09/2025 13:06:40;Desligado; - ; - ; - ;00:02:53; - ;Rua Jose Faria Campos, 122, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;12/09/2025 13:06:40 - 12/09/2025 13:24:09;Ligado;00:17:29;00:12:00;00:05:29; - ;4.75;Rua Jose Faria Campos -  122 -  Jandaia - GO -  75950-000 -  Brasil;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;12/09/2025 13:24:09 - 12/09/2025 13:28:12;Desligado; - ; - ; - ;00:04:03; - ;GO-320, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;12/09/2025 13:28:12 - 12/09/2025 13:32:58;Ligado;00:04:46;00:03:00;00:01:46; - ;1.21;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;12/09/2025 13:32:58 - 12/09/2025 16:39:02;Desligado; - ; - ; - ;03:06:04; - ;Avenida Afonso Pena, 2, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;12/09/2025 16:39:02 - 12/09/2025 16:43:58;Ligado;00:04:56;00:01:45;00:03:11; - ;0.58;Rua Jose Faria Campos -  722 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Galdino A. de Sousa -  14 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;12/09/2025 16:43:58 - 12/09/2025 17:03:58;Desligado; - ; - ; - ;00:20:00; - ;Avenida Galdino A. de Sousa, 14, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
